Date,Salesperson,Customer Name,Car Make,Car Model,Car Year,Sale Price,Commission Rate,Commission Earned
2025-07-19 00:00:00,Andrew Jackson,Jeanne Reyes,Toyota,Corolla,2015,17079,0.091403903295381,1561.09
2025-01-27 00:00:00,Robert Ortiz,Kathryn Gardner,Ford,Civic,2019,12201,0.0596147369638369,727.36
2025-06-26 00:00:00,Jeffrey Fuller,Lance Martin,Honda,F-150,2022,47156,0.123974438358338,5846.14
2025-05-02 00:00:00,Valerie Wilson,Jeffery Ellison,Honda,F-150,2019,16215,0.1002784560980751,1626.02
2025-05-10 00:00:00,Scott Hammond,Debra Anderson,Ford,Civic,2022,18030,0.0629666653432053,1135.29
2025-01-05 00:00:00,Andrew Murphy MD,Joseph Gray,Chevrolet,Altima,2014,10406,0.1471430685970096,1531.17
2025-03-19 00:00:00,Douglas Harris,Justin Bruce,Ford,Civic,2014,13960,0.140829254560785,1965.98
2025-08-05 00:00:00,Rodney Vaughn,Amanda Garner,Nissan,Corolla,2022,18899,0.1439270524924349,2720.08
2025-05-26 00:00:00,Gary Bailey,Hailey Gomez,Ford,Corolla,2010,39173,0.0557467451827005,2183.77
2025-07-11 00:00:00,Carmen Jones,April Harris,Chevrolet,F-150,2021,28685,0.1016102113143133,2914.69
2025-03-30 00:00:00,Ronnie Martinez,David Ortiz,Toyota,Corolla,2012,24958,0.05668316373012,1414.7
2025-07-28 00:00:00,Vanessa Nelson,Jay Jordan,Toyota,Silverado,2015,23238,0.1263949644920113,2937.17
2025-01-17 00:00:00,Brian Chavez,Brian Boyd,Nissan,F-150,2018,17781,0.0861146394809632,1531.2
2025-04-18 00:00:00,Eric Quinn,Tyler Osborne,Honda,Silverado,2021,44601,0.1023871287732244,4566.57
2025-01-26 00:00:00,Michael Smith,Lauren Morton,Honda,Silverado,2022,45532,0.0508502859346581,2315.32
2025-07-24 00:00:00,Daniel Austin,Steven Rojas,Nissan,Altima,2010,26765,0.13680809091954,3661.67
2025-03-27 00:00:00,Justin Baker,Patrick Hall,Nissan,Silverado,2022,13692,0.1325474846288787,1814.84
2025-03-19 00:00:00,Laura Olson,Matthew Moore,Honda,Silverado,2011,46592,0.1486263960514968,6924.8
2025-04-07 00:00:00,David Young,Wendy Daniels,Nissan,Civic,2012,41645,0.0655796472654336,2731.06
2025-01-14 00:00:00,Donald Haney,Kathleen Smith,Honda,Silverado,2020,10916,0.0889259042681591,970.72
2025-01-07 00:00:00,Thomas Byrd,Connor Salinas,Toyota,Corolla,2017,43293,0.1344204333807679,5819.46
2025-05-25 00:00:00,Aaron Peters,Harry Grimes,Chevrolet,F-150,2019,14323,0.0699676387016905,1002.15
2025-08-03 00:00:00,Patrick Barajas,Mark Padilla,Honda,Silverado,2011,31057,0.1028219939390433,3193.34
2025-08-12 00:00:00,Hannah Hampton,Cindy Cox,Chevrolet,Civic,2019,16714,0.1462981674264477,2445.23
2024-11-11 00:00:00,Gerald Dennis,Amanda Wilson,Toyota,Altima,2010,38378,0.105964302679167,4066.7
2025-03-26 00:00:00,Kristin Campbell,Tricia Martinez,Honda,Civic,2022,44674,0.1253152375578217,5598.33
2025-04-07 00:00:00,Antonio Hale,Matthew Chandler,Toyota,Altima,2016,18853,0.0666628205141545,1256.79
2025-01-04 00:00:00,Antonio Jackson,Shane Wong,Toyota,F-150,2016,25202,0.110114514496628,2775.11
2024-12-06 00:00:00,Roger Carroll,Kathleen Carroll,Nissan,Silverado,2022,42780,0.1026469950908498,4391.24
2025-05-26 00:00:00,James Rios,Mrs. Virginia Beasley,Nissan,Silverado,2020,47384,0.0699157458463735,3312.89
2025-08-03 00:00:00,Jeremy Jones,Zachary Morris,Chevrolet,F-150,2020,16022,0.1108956657427188,1776.77
2024-11-23 00:00:00,Molly Stevens,Kathleen Walker,Honda,Civic,2014,47251,0.1251038739796474,5911.28
2025-05-06 00:00:00,Michelle Sanchez,Debra Wilson,Ford,Corolla,2017,47652,0.1449714675284343,6908.18
2025-05-28 00:00:00,Kevin Moore,Mary Turner,Chevrolet,Silverado,2012,39255,0.1174069892463258,4608.81
2025-04-28 00:00:00,Jeremy Faulkner,Stacey Ramos,Ford,Corolla,2022,15729,0.1012717990398898,1592.9
2025-07-07 00:00:00,Susan Reyes,Christina Bailey,Honda,Silverado,2010,27932,0.1308631648899919,3655.27
2025-08-22 00:00:00,Sarah Taylor,Jane Rosario,Ford,F-150,2019,36193,0.12260912764154,4437.59
2025-06-23 00:00:00,Samantha Cunningham,Jeffrey Sherman,Toyota,Civic,2019,21764,0.0939119189280457,2043.9
2025-04-10 00:00:00,Arthur Watkins,Tabitha Martinez,Honda,Corolla,2013,24182,0.0703378629795602,1700.91
2025-07-11 00:00:00,Benjamin Roberts,Martha Henderson,Ford,Altima,2018,29376,0.0875503103557924,2571.88
2024-11-11 00:00:00,William Hart,Eric Zhang,Ford,Civic,2018,39020,0.0892892056579075,3484.06
2025-04-14 00:00:00,Kevin Jones,Joseph Rodriguez,Ford,Corolla,2016,40188,0.1005839506779004,4042.27
2025-04-28 00:00:00,Shelby Soto,Matthew Cardenas,Honda,F-150,2011,26446,0.085724175745469,2267.06
2025-03-22 00:00:00,Megan Jenkins,Michaela Herrera,Toyota,Civic,2016,49906,0.0853335176707205,4258.65
2025-08-17 00:00:00,Shannon Price,Christopher Johnson,Ford,Altima,2012,41732,0.1235907043613827,5157.69
2025-08-22 00:00:00,Daniel Snyder,Steven Anderson,Chevrolet,Civic,2019,20567,0.1230978171449778,2531.75
2025-06-27 00:00:00,Kendra Brown,Anthony Ramirez,Nissan,Altima,2021,44303,0.0947335080420571,4196.98
2024-11-13 00:00:00,Alan Benson,Douglas Howell,Ford,Corolla,2019,46860,0.0609658847420079,2856.86
2025-05-06 00:00:00,Kristen Lewis,James Evans,Nissan,F-150,2022,46049,0.0534126119271502,2459.6
2024-11-09 00:00:00,Jasmine Fisher,Erika Turner,Honda,Civic,2019,26983,0.1442220530011464,3891.54
2025-05-28 00:00:00,Julia Bell,Savannah Ali,Ford,Corolla,2011,19667,0.0624070950920052,1227.36
2025-08-15 00:00:00,Marisa Carroll,Amanda Williams,Ford,F-150,2014,36116,0.1417858711073305,5120.74
2024-12-11 00:00:00,Wayne Williams,Robert Powers,Honda,Altima,2020,19737,0.0859791602345764,1696.97
2025-05-17 00:00:00,Jeremy Ross,Joann Salazar,Chevrolet,F-150,2010,34712,0.1487114597430797,5162.07
2025-04-06 00:00:00,Larry Mendez,Bryan Clements,Toyota,Altima,2017,23008,0.0998457793863954,2297.25
2025-05-08 00:00:00,Vanessa Marshall,Cynthia Horn,Toyota,F-150,2017,44991,0.0545144728281251,2452.66
2025-01-10 00:00:00,Donna Galloway,Debra Jones,Chevrolet,Civic,2018,37371,0.0831490495316499,3107.36
2025-04-27 00:00:00,Chad Juarez,Mary Johnson,Chevrolet,F-150,2017,23307,0.1314944196727613,3064.74
2025-08-21 00:00:00,Amanda Baker,Ashley Castillo,Chevrolet,Altima,2020,33787,0.1370186207575949,4629.45
2025-02-13 00:00:00,Emily Francis,Mark Brown,Nissan,Corolla,2019,14479,0.1361412459726271,1971.19
2024-11-07 00:00:00,Patricia Ortega,Paul Duke,Honda,Corolla,2013,43431,0.0563573403158311,2447.66
2024-12-09 00:00:00,Rebecca Wells,Zachary Santiago,Ford,Civic,2016,46472,0.1433319971953252,6660.92
2025-08-23 00:00:00,Diamond Gray,Eugene Martinez,Toyota,Altima,2013,45494,0.0821317453472334,3736.5
2025-06-09 00:00:00,Cathy Stewart,Valerie Mayer,Honda,Silverado,2022,12122,0.0687865019567192,833.83
2025-03-04 00:00:00,Kelly Dunlap,Adam Hobbs,Ford,Corolla,2011,31854,0.0531839298390115,1694.12
2024-11-22 00:00:00,James Taylor,Stephen Edwards,Nissan,Altima,2012,14708,0.1288367225970333,1894.93
2024-11-05 00:00:00,Kelli Cook,Emily Frank,Toyota,Silverado,2017,46831,0.0570039301714809,2669.55
2025-01-07 00:00:00,Laura Jones,Michelle Perez,Chevrolet,Silverado,2013,36803,0.0924445256893604,3402.24
2025-08-09 00:00:00,Joshua Li,Matthew Scott,Chevrolet,F-150,2011,45032,0.1474614570254621,6640.48
2025-06-16 00:00:00,Courtney Hill,Mary Brennan,Chevrolet,Corolla,2020,38086,0.133210313797166,5073.45
2025-05-10 00:00:00,Angela Aguilar,Teresa Stephens,Toyota,Civic,2012,39244,0.123379644249324,4841.91
2025-04-14 00:00:00,Joanna Calderon,Walter Bradley,Honda,Silverado,2022,35106,0.1103205018675463,3872.91
2024-12-28 00:00:00,Matthew Mason,Tiffany Todd,Toyota,Silverado,2022,30636,0.1424443718458868,4363.93
2025-08-01 00:00:00,Jennifer Mcclure,Patrick Dean,Chevrolet,Silverado,2015,24311,0.1468044038349617,3568.96
2024-11-01 00:00:00,Susan Martin,Laura Johnson,Ford,Silverado,2016,10931,0.0931751122496301,1018.5
2024-12-02 00:00:00,Jeremiah Smith,Jennifer Miles,Honda,Corolla,2018,17804,0.1455856629102966,2592.01
2025-02-18 00:00:00,Anthony Lopez,Stacey Maldonado,Ford,Altima,2015,33827,0.0620688497595966,2099.6
2025-02-14 00:00:00,Nicole Chavez,Jessica Frank,Chevrolet,Altima,2017,26474,0.0630383462631297,1668.88
2025-05-10 00:00:00,April Jackson,Karen Thompson,Chevrolet,Altima,2019,14484,0.0882149806122733,1277.71
2024-12-12 00:00:00,Kevin Manning,Wayne Gates DDS,Chevrolet,Corolla,2011,35510,0.1121252497515613,3981.57
2024-11-11 00:00:00,Dawn Paul,Courtney Evans,Nissan,F-150,2011,29370,0.0580226281200879,1704.12
2024-11-06 00:00:00,Madison Ray,Katherine Garcia,Ford,Altima,2016,25876,0.1254296144432444,3245.62
2025-05-31 00:00:00,Kristen Johnson,Christopher Armstrong,Chevrolet,Altima,2017,26991,0.0949196357195939,2561.98
2025-01-23 00:00:00,Danielle Phillips,Christopher Daugherty,Honda,F-150,2022,17898,0.1347851962855492,2412.39
2025-05-02 00:00:00,Philip Gardner,Cody Burns,Ford,Corolla,2021,11771,0.0542472348868413,638.54
2025-08-15 00:00:00,Monica Bennett,Lynn Harris,Nissan,Altima,2020,48231,0.120694675022901,5821.22
2025-02-17 00:00:00,Jeremy Williams,Julia Bullock,Chevrolet,Silverado,2021,22947,0.0709422922598368,1627.91
2025-05-11 00:00:00,Belinda Henry,Michael Reyes,Chevrolet,Altima,2011,27013,0.1189345177041382,3212.78
2025-06-13 00:00:00,William Foster,Charles Deleon,Honda,Silverado,2022,30067,0.1348661542440438,4055.02
2025-04-02 00:00:00,Colleen Carter,Dr. Jennifer Jordan DVM,Chevrolet,Altima,2011,42011,0.1333099368644858,5600.48
2025-03-04 00:00:00,Damon Mueller,Andrew King,Ford,F-150,2013,40836,0.1048246050787404,4280.62
2024-12-22 00:00:00,Paul Soto,Aaron Obrien,Ford,Civic,2015,33524,0.0507467630412035,1701.23
2025-02-05 00:00:00,Tracy Rivera,Angela Brown,Chevrolet,Corolla,2014,36817,0.075626496150976,2784.34
2025-01-23 00:00:00,Ashley Bradley,William Ewing,Honda,Civic,2022,13577,0.1043032732638553,1416.13
2024-11-17 00:00:00,George Maxwell,Dean Austin,Toyota,Silverado,2010,37215,0.1136765542908242,4230.47
2025-07-15 00:00:00,Stephen Jones,Jay Stuart,Toyota,Corolla,2018,21789,0.126332198726991,2752.65
2024-12-05 00:00:00,Victor Lee,Marcus Harmon,Toyota,Corolla,2013,39498,0.0666655125547163,2633.15
2025-05-17 00:00:00,Dustin Sharp,Justin Thomas,Nissan,F-150,2022,45899,0.0668866155647786,3070.03
2025-06-13 00:00:00,Monica Woods,Nicholas Casey,Honda,Corolla,2020,17117,0.0561135301942046,960.5
2025-07-10 00:00:00,Matthew Hughes,Patricia Meyer,Honda,Corolla,2016,40057,0.079504215138667,3184.7
2025-03-09 00:00:00,Christina Anderson,Julie Berry,Toyota,Silverado,2011,32185,0.0531990293145307,1712.21
2025-08-12 00:00:00,Megan Reid,Brittany Dawson,Honda,Silverado,2017,16613,0.059640329303421,990.8
2025-03-30 00:00:00,Kristina Harris,Bruce Wilson,Chevrolet,Corolla,2020,34710,0.0591657413675764,2053.64
2025-06-12 00:00:00,Christina Mccoy,Cindy Foster,Toyota,Civic,2014,24028,0.0635616617329094,1527.26
2025-03-17 00:00:00,Anna Morgan,Heather Olson DDS,Toyota,Silverado,2017,35738,0.092795095096403,3316.31
2025-03-16 00:00:00,Anthony Obrien,Cory Davis,Chevrolet,Corolla,2019,39043,0.1320936673727852,5157.33
2025-03-11 00:00:00,Lawrence Villarreal,Tiffany Sellers,Ford,Silverado,2021,12290,0.0597943221505012,734.87
2024-11-29 00:00:00,Erika Johnston,Anthony Brooks,Toyota,Civic,2013,41801,0.0727528823714413,3041.14
2025-05-01 00:00:00,Eddie Robertson,Kim Richards,Ford,Silverado,2020,11542,0.1281880330814194,1479.55
2025-07-09 00:00:00,Brandy Atkins,Samantha Alexander,Chevrolet,Altima,2017,31495,0.0820789859715096,2585.08
2025-03-05 00:00:00,Calvin Gibson,Christopher Hunt,Nissan,Altima,2017,26073,0.1333601918149511,3477.1
2025-04-24 00:00:00,Aaron Johnson,Mark Barrett,Ford,Silverado,2010,48786,0.0967709791498761,4721.07
2024-11-23 00:00:00,Christine Peters,William Allen,Chevrolet,Altima,2013,38775,0.108570686001419,4209.83
2025-03-18 00:00:00,Dawn Lutz,Amanda Neal,Chevrolet,F-150,2021,16029,0.1360606524076125,2180.92
2025-07-10 00:00:00,Jacqueline Fuller,Carrie Ayala,Chevrolet,F-150,2010,36085,0.0700041047737865,2526.1
2024-12-07 00:00:00,Rebecca Long,Donald Fowler,Chevrolet,Civic,2012,16979,0.104406071758479,1772.71
2024-11-20 00:00:00,Chelsea Atkinson,Stephanie Robinson,Honda,F-150,2017,23282,0.0700439091187164,1630.76
2025-06-07 00:00:00,Steven Henderson,Kelsey Hull,Chevrolet,Altima,2022,23228,0.0778855087613828,1809.12
2025-04-03 00:00:00,Ricardo Reeves,Zachary Jimenez,Honda,Silverado,2019,29742,0.1155923382757506,3437.95
2025-01-01 00:00:00,Michael Grant,Daniel Flores,Honda,Altima,2014,21402,0.1327657503243034,2841.45
2025-02-24 00:00:00,Catherine Mcneil,Anthony Davies,Chevrolet,F-150,2016,39228,0.0978686382475297,3839.19
2024-11-09 00:00:00,Amanda Wells,Thomas Gonzalez III,Honda,Corolla,2020,48870,0.1449989354901642,7086.1
2025-01-22 00:00:00,Stephanie Hernandez,Andrea Coleman,Ford,Altima,2014,19336,0.141377317193758,2733.67
2025-03-20 00:00:00,Jennifer Miller,William Weeks,Toyota,Corolla,2020,17383,0.1238598328471391,2153.06
2025-03-31 00:00:00,Alyssa Jenkins DVM,Paul Morgan,Chevrolet,Civic,2016,11953,0.0761466672214543,910.18
2025-02-21 00:00:00,Todd Daniels,Margaret Hoover,Honda,F-150,2022,10998,0.1051477977094728,1156.42
2025-02-08 00:00:00,Christopher Anderson,Eric Davis MD,Ford,Corolla,2010,27061,0.0678355498132168,1835.7
2025-04-30 00:00:00,Stephanie Wright,Donna Burns,Honda,Altima,2016,41773,0.1468268612358676,6133.4
2024-11-20 00:00:00,Aaron Burke,Summer Gray,Toyota,Corolla,2011,43679,0.0562506761322867,2456.97
2025-08-10 00:00:00,Eric Bishop,Ashley Garcia,Nissan,Corolla,2010,13454,0.1231688998817071,1657.11
2025-08-23 00:00:00,Allison Lutz,Nicole Jimenez,Nissan,Civic,2011,38778,0.077792074317195,3016.62
2024-11-27 00:00:00,Charles Greene,Kim Whitaker,Honda,F-150,2019,21185,0.1478597178278821,3132.41
2025-07-03 00:00:00,Eric Fleming,Joshua Stevenson,Honda,Corolla,2012,34761,0.0848417302158138,2949.18
2024-11-23 00:00:00,Lisa Tapia,Megan Johnson,Ford,Civic,2017,38771,0.0865942213145646,3357.34
2024-11-07 00:00:00,Jennifer Richardson,Nathan Dalton,Nissan,Silverado,2016,23613,0.1075955364033257,2540.65
2025-07-31 00:00:00,Nancy Diaz,Lisa Howard,Ford,F-150,2020,24161,0.0637258271435918,1539.68
2024-12-30 00:00:00,Kelly Caldwell,Amanda Waters,Nissan,Civic,2020,30116,0.0868898110293907,2616.77
2025-02-08 00:00:00,Jeffrey Collins,Alex Price,Toyota,Corolla,2021,47936,0.1200894543280627,5756.61
2024-11-15 00:00:00,Alexander Mckinney,Crystal Campbell,Honda,Civic,2018,44225,0.1472898198335596,6513.89
2025-01-16 00:00:00,Cynthia Brock,Mary Williams,Toyota,Corolla,2019,32020,0.0986202357643095,3157.82
2024-12-14 00:00:00,Jacqueline Gould,Alexis Brown,Ford,Silverado,2014,44572,0.098424960011634,4387.0
2025-08-08 00:00:00,Melissa Vance,Christian Harris,Chevrolet,Altima,2020,12702,0.1232412902935628,1565.41
2025-06-22 00:00:00,Daniel Brown,Anthony Armstrong,Toyota,F-150,2016,37598,0.09278922314407,3488.69
2025-06-18 00:00:00,Katelyn Gonzalez,Kelly Henderson,Ford,Civic,2020,13892,0.1105204342018977,1535.35
2024-12-22 00:00:00,Laura Duncan,John Mckinney,Nissan,Altima,2013,29815,0.0960126801299104,2862.62
2025-01-21 00:00:00,Robert Owen,Kristin Brady,Chevrolet,Civic,2021,20631,0.0864844641897455,1784.26
2024-11-17 00:00:00,Matthew Martinez,Juan Wise,Honda,F-150,2022,25428,0.1214314461155459,3087.76
2025-03-11 00:00:00,John Henderson,Linda Wright,Nissan,Civic,2020,26231,0.1029521641531502,2700.54
2025-08-06 00:00:00,Amy Evans,Michael Gomez,Ford,Civic,2022,34418,0.1277936159357917,4398.4
2024-12-27 00:00:00,Natalie Stewart,Heather Richards,Ford,Corolla,2017,13905,0.0910485348865513,1266.03
2025-03-18 00:00:00,Joseph Cox,Bryan Garcia,Honda,Silverado,2013,26254,0.0701497282513008,1841.71
2024-12-08 00:00:00,Christopher Rose,Amy Caldwell,Nissan,Altima,2017,43008,0.1191740592132146,5125.44
2024-11-29 00:00:00,Howard Ruiz,Christopher Marquez,Ford,Silverado,2017,11271,0.1361143267219667,1534.14
2024-11-01 00:00:00,Shawn Edwards,George Fields,Nissan,Corolla,2020,35926,0.0518228595582846,1861.79
2025-01-20 00:00:00,Melissa Sutton,Justin Byrd,Honda,F-150,2010,17637,0.070067435440297,1235.78
2024-11-13 00:00:00,Kristine Mccoy,James Liu,Nissan,Civic,2010,26565,0.141092844121922,3748.13
2025-03-14 00:00:00,Brian Simmons,Ms. Pamela Drake,Ford,Civic,2011,23127,0.1496885045623879,3461.85
2025-01-27 00:00:00,Aaron Brewer,Hayden Lamb,Ford,Silverado,2010,47669,0.1390579812430606,6628.75
2025-05-23 00:00:00,Ana Smith,Ryan Evans,Nissan,Corolla,2020,29276,0.0556937409834009,1630.49
2024-11-07 00:00:00,Michele Caldwell,Dominique Blankenship,Ford,Civic,2018,15243,0.1373644399262599,2093.85
2025-06-12 00:00:00,Derek Burns,Charles Christensen,Chevrolet,Silverado,2018,37505,0.1075606022247422,4034.06
2025-07-05 00:00:00,Timothy Reed,Sherri Duran,Honda,Civic,2018,38116,0.1000789975416156,3814.61
2025-08-06 00:00:00,Francisco Campbell,Jeremy Smith Jr.,Nissan,Civic,2016,37551,0.1265096565814322,4750.56
2024-11-10 00:00:00,Mitchell Soto,Tony Johnson,Honda,Altima,2011,33207,0.1355172009737658,4500.12
2025-02-13 00:00:00,Kathy Phillips,Jonathan Garrison,Chevrolet,F-150,2017,39581,0.0788501379572997,3120.97
2024-11-22 00:00:00,Teresa Hawkins,Anthony Cunningham,Nissan,F-150,2010,17634,0.1125955700974103,1985.51
2025-07-10 00:00:00,Jerry Medina,Michelle Garrett,Toyota,F-150,2020,21993,0.1244362817666344,2736.73
2025-06-03 00:00:00,Sarah Jackson,Stephanie Woodard,Toyota,F-150,2022,16655,0.135079275474165,2249.75
2024-11-19 00:00:00,Laurie Nguyen,Mark Pierce,Ford,Corolla,2021,17025,0.0730494809878899,1243.67
2025-02-15 00:00:00,Krista Barnes,Keith Weiss,Toyota,Civic,2015,25086,0.1211842886372219,3040.03
2024-12-07 00:00:00,Debbie Cole,Benjamin Walton,Nissan,Civic,2011,23874,0.0894762876918028,2136.16
2025-07-05 00:00:00,Devin Andrews,Danielle Hines,Nissan,Altima,2011,17782,0.1012292148080273,1800.06
2025-04-25 00:00:00,Emily Nixon,Jack Warren,Toyota,Civic,2022,22200,0.1235652913724847,2743.15
2025-04-04 00:00:00,Charles Adams,David Watson,Nissan,Altima,2019,43467,0.0849574585776261,3692.85
2024-11-22 00:00:00,Mrs. Debbie Jackson DVM,Derrick Parrish,Chevrolet,Silverado,2015,44360,0.1388044290104455,6157.36
2025-05-27 00:00:00,Scott Wright,Kathleen Benjamin,Honda,Altima,2016,45015,0.1474002250898384,6635.22
2025-07-05 00:00:00,James Anderson,Amanda Bush,Chevrolet,Altima,2020,47482,0.1043841432944636,4956.37
2025-02-05 00:00:00,John Torres,Wendy Harris,Toyota,F-150,2022,10901,0.0542767313390456,591.67
2025-06-25 00:00:00,Chelsea Mendoza,Miranda Mercado,Toyota,F-150,2014,15831,0.1005549119226162,1591.88
2024-12-05 00:00:00,Mary Torres,Andre Olson,Ford,Corolla,2019,11772,0.1443931508218637,1699.8
2025-07-28 00:00:00,Jessica Lewis,Mark Taylor,Nissan,Corolla,2021,44204,0.1058488295000751,4678.94
2024-12-02 00:00:00,David Larsen,Brett Smith,Chevrolet,Altima,2022,46674,0.0610129016368314,2847.72
2025-02-21 00:00:00,Travis Rosario,Luis Fisher,Toyota,Civic,2017,17978,0.1011589575634484,1818.64
2024-12-15 00:00:00,Danielle Watkins,Paul Sheppard,Nissan,Civic,2020,28554,0.0685868807895697,1958.43
2025-01-27 00:00:00,Scott Neal,Joel Crane,Ford,Silverado,2017,14373,0.0605684021669928,870.55
2025-05-24 00:00:00,Justin Mitchell,Elizabeth Johnson,Chevrolet,Civic,2021,36154,0.084942163324087,3071.0
2024-12-27 00:00:00,Ms. Alicia Glass,Sara Hernandez,Honda,Altima,2017,36424,0.0660430639507016,2405.55
2025-01-19 00:00:00,Kari Randolph,Micheal Osborne,Toyota,Civic,2017,25347,0.1315146959075199,3333.5
2025-01-02 00:00:00,Christopher Smith,Angel Anderson,Chevrolet,Civic,2015,41002,0.0659695730417532,2704.88
2025-02-15 00:00:00,James Campbell,Thomas Hansen,Toyota,Corolla,2019,48093,0.105382491522986,5068.16
2025-02-20 00:00:00,Joseph Johnson MD,Miranda Williams,Ford,Silverado,2022,35190,0.0980648255510429,3450.9
2025-04-12 00:00:00,Dawn Martinez,Tony Meadows,Honda,F-150,2015,48639,0.0783254152945149,3809.67
2025-06-01 00:00:00,Peter Ramirez,Timothy Kelly,Toyota,Altima,2014,22623,0.0665023596724977,1504.48
2025-06-01 00:00:00,Roger Henderson,Julie Shelton,Ford,Civic,2016,17919,0.1069956842822651,1917.26
2025-04-13 00:00:00,Michael Gordon,Tammy Fisher,Toyota,Silverado,2022,34310,0.1474074122547752,5057.55
2025-02-26 00:00:00,Miguel Melendez,Dominique Simon,Nissan,Altima,2021,43404,0.0632452699373369,2745.1
2024-11-03 00:00:00,Janet Matthews,Marcia Lloyd,Toyota,Civic,2018,33361,0.1075903962908748,3589.32
2025-04-20 00:00:00,Harry Keller,Joshua English,Chevrolet,Corolla,2013,18217,0.0786603059708321,1432.95
2025-07-08 00:00:00,Anthony Graves,Erica Foster,Nissan,F-150,2015,40395,0.0792249500990601,3200.29
2025-07-24 00:00:00,Kyle Thomas,Jeffrey Johnson,Nissan,Altima,2017,31068,0.10728164143434,3333.03
2025-04-07 00:00:00,Jamie West,Lisa Hansen,Ford,F-150,2016,12632,0.0992952993821202,1254.3
2025-07-25 00:00:00,Sheri Valencia,James Sullivan,Honda,Corolla,2010,33639,0.0688724246565381,2316.8
2025-08-21 00:00:00,Brandon Weaver,Jeffrey Livingston,Toyota,Civic,2019,25854,0.0659456563419536,1704.96
2025-04-23 00:00:00,Taylor Dennis,Tammy Mayer,Chevrolet,F-150,2021,11176,0.0558055854461355,623.68
2025-05-04 00:00:00,Geoffrey Walsh,Jamie Sawyer,Toyota,Silverado,2011,39386,0.1313233885291176,5172.3
2025-04-21 00:00:00,Justin Parker,Crystal Morales,Honda,F-150,2019,49245,0.1170304399647846,5763.16
2025-06-04 00:00:00,Vanessa Chang,Christine Higgins,Nissan,Altima,2015,31124,0.1412448607672792,4396.11
2024-11-04 00:00:00,Joseph Mueller,Julia Cruz,Honda,Corolla,2021,39457,0.0870143147482218,3433.32
2025-08-11 00:00:00,Robert Lutz,Diana Lewis,Chevrolet,F-150,2010,39599,0.1236804195318588,4897.62
2025-07-29 00:00:00,John Richardson,Jennifer Kennedy,Toyota,Civic,2010,42120,0.1488180832034969,6268.22
2025-06-28 00:00:00,Robert Sanders,Timothy Christensen,Toyota,Altima,2020,35808,0.137486804301285,4923.13
2024-12-26 00:00:00,Peter Barber,Carla Richards,Nissan,F-150,2015,46137,0.0705745492714785,3256.1
2025-07-24 00:00:00,Richard Jones,Amanda James,Toyota,F-150,2019,40910,0.1124588126037493,4600.69
2024-11-27 00:00:00,Brooke Huerta,Heidi Brown,Honda,Civic,2021,44735,0.0764270784302349,3418.97
2025-07-02 00:00:00,Kathryn Aguilar,Bradley Cross,Nissan,Altima,2014,41778,0.0901624435243673,3766.81
2025-02-03 00:00:00,Brittany Hernandez,Philip Wu,Nissan,Altima,2014,29131,0.0621524858294137,1810.56
2025-04-13 00:00:00,Diane Fox,Melissa Fox,Toyota,Corolla,2014,38136,0.0591591549441941,2256.09
2025-01-22 00:00:00,James Perkins,Angela Price,Chevrolet,Altima,2018,23085,0.1199695284804073,2769.5
2025-03-16 00:00:00,Brian Green,Joseph Garcia,Honda,F-150,2019,20304,0.0544803263298308,1106.17
2025-07-21 00:00:00,Brian Ho,Heidi White,Chevrolet,F-150,2016,49169,0.0990717997453973,4871.26
2025-05-17 00:00:00,Lucas Barber,Brandon Sexton,Nissan,Corolla,2016,35164,0.0658082301596623,2314.08
2025-05-13 00:00:00,Mark Rivera,James Dean,Ford,Altima,2015,38766,0.0922044268466091,3574.4
2025-06-17 00:00:00,Amber Mcdonald,Nicole Patterson,Toyota,Altima,2010,46688,0.085937883177949,4012.27
2024-11-22 00:00:00,Julia Rodriguez,Maria Cooley,Honda,Civic,2020,22581,0.0551059642617329,1244.35
2025-01-18 00:00:00,Isaiah Taylor,Denise Houston,Toyota,Altima,2010,30412,0.0612518802722726,1862.79
2024-11-05 00:00:00,Jessica Price,Kevin Hopkins,Nissan,Altima,2011,38240,0.0821832009519132,3142.69
2025-05-14 00:00:00,Kelsey Steele,Robert Ward,Nissan,F-150,2021,40182,0.0507223932456949,2038.13
2025-08-12 00:00:00,Antonio Dixon,Shawn Santana,Toyota,Silverado,2011,23427,0.0868273455216763,2034.1
2025-04-27 00:00:00,Jacob King,Candace Weber,Honda,F-150,2018,12154,0.1169589603550899,1421.52
2024-12-07 00:00:00,Steven Cohen,Ian Suarez,Ford,F-150,2022,27933,0.0872786173527743,2437.95
2025-05-24 00:00:00,Danny Gonzalez,James Wyatt,Ford,Corolla,2020,30749,0.1252264843523789,3850.59
2025-07-10 00:00:00,Jeffrey Gonzalez,John Cuevas,Ford,Silverado,2017,19653,0.0539520825990364,1060.32
2025-04-09 00:00:00,Matthew Willis,Richard Hamilton,Toyota,Civic,2010,39376,0.0934508223559325,3679.72
2025-07-23 00:00:00,Timothy Weiss,Frank Mills,Ford,Civic,2022,40717,0.0735002220538344,2992.71
2025-07-30 00:00:00,Nicole Gates,Steve Elliott,Nissan,Corolla,2013,14601,0.1487004452715343,2171.18
2025-05-18 00:00:00,Christopher Morgan,Dr. Cassie Carter,Toyota,Corolla,2015,21494,0.0522677578175754,1123.44
